XHKG/00269_UADJ,China Resources and Transportation Group Limited (00269) Unadjusted Stock Prices
XHKG/08013_UADJ,ECI Technology Holdings Limited (08013) Unadjusted Stock Prices
XHKG/08320_UADJ,Allied Sustainability and Environmental Consultants Group Limited (08320) Unadjusted Stock Prices
XHKG/00187_UADJ,Beijing Jingcheng Machinery Electric Company Limited (00187) Unadjusted Stock Prices
XHKG/01518_UADJ,New Century Healthcare Holding Co. Limited (01518) Unadjusted Stock Prices
XHKG/00713_UADJ,World Houseware (Holdings) Ltd. (00713) Unadjusted Stock Prices
XHKG/00240_UADJ,Build King Holdings Ltd. (00240) Unadjusted Stock Prices
XHKG/00768_UADJ,UBA Investments Ltd. (00768) Unadjusted Stock Prices
XHKG/01522_UADJ,BII Railway Transportation Technology Holdings Company Limited (01522) Unadjusted Stock Prices
XHKG/00500_UADJ,Frontier Services Group Limited (00500) Unadjusted Stock Prices
XHKG/00579_UADJ,"Beijing Jingneng Clean Energy Co., Ltd (00579) Unadjusted Stock Prices"
XHKG/00251_UADJ,Sea Holdings Ltd. (00251) Unadjusted Stock Prices
XHKG/03308_UADJ,Golden Eagle Retail Group Ltd. (03308) Unadjusted Stock Prices
XHKG/02212_UADJ,Future Bright Mining Holdings Limited (02212) Unadjusted Stock Prices
XHKG/08133_UADJ,Jete Power Holdings Ltd (08133) Unadjusted Stock Prices
XHKG/00044_UADJ,Hong Kong Aircraft Engineering Co. Ltd. (00044) Unadjusted Stock Prices
XHKG/3072_UADJ,Ping An of China Asset Management (Hong Kong) Company Ltd (3072) Unadjusted Stock Prices
XHKG/01192_UADJ,Titan Petrochemicals Group Ltd. (01192) Unadjusted Stock Prices
XHKG/00868_UADJ,Xinyi Glass Holdings Ltd. (00868) Unadjusted Stock Prices
XHKG/00911_UADJ,Qianhai Health Holdings Limited (00911) Unadjusted Stock Prices
XHKG/1399_UADJ,Scud Group Ltd. (1399) Unadjusted Stock Prices
XHKG/01064_UADJ,Zhong Hua International (01064) Unadjusted Stock Prices
XHKG/03306_UADJ,JNBY Design Limited (03306) Unadjusted Stock Prices
XHKG/01980_UADJ,Tian Ge Interactive Holdings Limited (01980) Unadjusted Stock Prices
XHKG/2901_UADJ,Wai Yuen Tong Medicine Holdings Ltd. (2901) Unadjusted Stock Prices
XHKG/02888_UADJ,Standard Chartered plc (02888) Unadjusted Stock Prices
XHKG/03355_UADJ,Advanced Semiconductor Manufacturing Corp. Ltd. (03355) Unadjusted Stock Prices
XHKG/2924_UADJ,Wang On Properties Limited (2924) Unadjusted Stock Prices
XHKG/01044_UADJ,Hengan International Group Co. Ltd. (01044) Unadjusted Stock Prices
XHKG/01838_UADJ,China Properties Group Ltd. (01838) Unadjusted Stock Prices
XHKG/03778_UADJ,China Weaving Materials Holdings Limited (03778) Unadjusted Stock Prices
XHKG/00508_UADJ,Dingyi Group Investment Limited (00508) Unadjusted Stock Prices
XHKG/00801_UADJ,Golden Meditech Holdings Limited (00801) Unadjusted Stock Prices
XHKG/02009_UADJ,BBMG Corporation (02009) Unadjusted Stock Prices
XHKG/03997_UADJ,Telecom Service One Holdings Limited (03997) Unadjusted Stock Prices
XHKG/00185_UADJ,ZH International Holdings Limited (00185) Unadjusted Stock Prices
XHKG/00287_UADJ,Winfair Investment Co. Ltd. (00287) Unadjusted Stock Prices
XHKG/03082_UADJ,Deutsche Bank Luxembourg S.A. (03082) Unadjusted Stock Prices
XHKG/00627_UADJ,Fullsun International Holdings Group Co. Limited (00627) Unadjusted Stock Prices
XHKG/01053_UADJ,Chongqing Iron & Steel Co (01053) Unadjusted Stock Prices
XHKG/00637_UADJ,Lee Kee Holdings Ltd. (00637) Unadjusted Stock Prices
XHKG/00736_UADJ,China Properties Investment Holdings Ltd. (00736) Unadjusted Stock Prices
XHKG/00563_UADJ,Shanghai Industrial Urban Development Group Limited (00563) Unadjusted Stock Prices
XHKG/00883_UADJ,Cnooc Ltd. (00883) Unadjusted Stock Prices
XHKG/00247_UADJ,Tsim Sha Tsui Properties Ltd. (00247) Unadjusted Stock Prices
XHKG/08311_UADJ,Perfect Optronics Limited (08311) Unadjusted Stock Prices
XHKG/00553_UADJ,Nanjing Panda Electronics Co. Ltd. (00553) Unadjusted Stock Prices
XHKG/00578_UADJ,Rosan Resources Holdings Ltd (00578) Unadjusted Stock Prices
XHKG/08352_UADJ,Sing On Holdings Limited (08352) Unadjusted Stock Prices
