XSES/M1GU_UADJ,Sabana Shariah Compliant Industrial REIT (M1GU) Unadjusted Stock Prices
XSES/M1P_UADJ,Interplex Holdings Ltd (M1P) Unadjusted Stock Prices
XSES/5SXW_UADJ,Goodland Group Limited (5SXW) Unadjusted Stock Prices
XSES/K29_UADJ,Karin Technology Holdings Limited (K29) Unadjusted Stock Prices
XSES/BHK_UADJ,SIIC Environment Holdings Ltd. (BHK) Unadjusted Stock Prices
XSES/5GC_UADJ,CNA Group Ltd (5GC) Unadjusted Stock Prices
XSES/U77_UADJ,Sarine Technologies Ltd (U77) Unadjusted Stock Prices
XSES/B66_UADJ,Berlian Laju Tanker (B66) Unadjusted Stock Prices
XSES/5GD_UADJ,Sunpower Group Ltd. (5GD) Unadjusted Stock Prices
XSES/L24_UADJ,LMA International Nv (L24) Unadjusted Stock Prices
XSES/5GF_UADJ,Nico Steel Holdings Limited (5GF) Unadjusted Stock Prices
XSES/5SS_UADJ,Harrys Holdings Ltd. (5SS) Unadjusted Stock Prices
XSES/5SR_UADJ,Zhongmin Baihui Retail Group Ltd. (5SR) Unadjusted Stock Prices
XSES/B20_UADJ,Biosensors International Group (B20) Unadjusted Stock Prices
XSES/D79_UADJ,C&G Environmental Protection Holdings Limited (D79) Unadjusted Stock Prices
XSES/BQF_UADJ,XMH Holdings Ltd (BQF) Unadjusted Stock Prices
XSES/5GJ_UADJ,Ausgroup Limited (5GJ) Unadjusted Stock Prices
XSES/P78_UADJ,Pine Agritech Limited (P78) Unadjusted Stock Prices
XSES/E28_UADJ,Frencken Group Limited (E28) Unadjusted Stock Prices
XSES/BJL_UADJ,LCT Holdings Limited (BJL) Unadjusted Stock Prices
XSES/5GK_UADJ,China Video Surveillance Limited (5GK) Unadjusted Stock Prices
XSES/E69_UADJ,Labixiaoxin Snacks Group Ltd (E69) Unadjusted Stock Prices
XSES/M30_UADJ,Meghmani Organics Limited (M30) Unadjusted Stock Prices
XSES/5GN_UADJ,Multistar Holdings Limited (5GN) Unadjusted Stock Prices
XSES/NF6_UADJ,Lyxor Asset Management (NF6) Unadjusted Stock Prices
XSES/NI3_UADJ,UE E&C Ltd (NI3) Unadjusted Stock Prices
XSES/NF4_UADJ,Lyxor Asset Management (NF4) Unadjusted Stock Prices
XSES/5TW_UADJ,Chaswood Resources Holdings Ltd (5TW) Unadjusted Stock Prices
XSES/F33_UADJ,Ferrochina Ltd (F33) Unadjusted Stock Prices
XSES/5GO_UADJ,FM Holdings Ltd. (5GO) Unadjusted Stock Prices
XSES/AXH_UADJ,Advanced Integrated Manufacturing Corp Ltd. (AXH) Unadjusted Stock Prices
XSES/B26_UADJ,Ban Leong Technologies Limited (B26) Unadjusted Stock Prices
XSES/PT8D_UADJ,James Hardie Industries plc (PT8D) Unadjusted Stock Prices
XSES/5SY_UADJ,Chews Group Limited (5SY) Unadjusted Stock Prices
XSES/NO4_UADJ,Dyna-Mac Holdings Ltd (NO4) Unadjusted Stock Prices
XSES/AZY_UADJ,Pan Ocean Co. Ltd. (AZY) Unadjusted Stock Prices
XSES/5GU_UADJ,Keda Communication Ltd (5GU) Unadjusted Stock Prices
XSES/NS8U_UADJ,Hutchison Port Holdings Trust (NS8U) Unadjusted Stock Prices
XSES/M42_UADJ,Man Wah Holdings Ltd (M42) Unadjusted Stock Prices
XSES/PU7D_UADJ,Royal Dutch Shell Plc (PU7D) Unadjusted Stock Prices
XSES/BKK_UADJ,Luxking Group Holdings Limited (BKK) Unadjusted Stock Prices
XSES/N2IU_UADJ,Mapletree Commercial Trust (N2IU) Unadjusted Stock Prices
XSES/N2H_UADJ,Hyflux Ltd (N2H) Unadjusted Stock Prices
XSES/BLA_UADJ,Union Steel Holdings Limited (BLA) Unadjusted Stock Prices
XSES/N2F_1_UADJ,Deutsche Bank Luxembourg S.A. (N2F) Unadjusted Stock Prices
XSES/N2E_UADJ,Deutsche Bank Luxembourg S.A. (N2E) Unadjusted Stock Prices
XSES/5GZ_UADJ,AA Group Holdings Ltd (5GZ) Unadjusted Stock Prices
XSES/R12_UADJ,Reyoung Pharmaceutical Holdings Ltd (R12) Unadjusted Stock Prices
XSES/A55_UADJ,Asia Enterprises Holdings Limited (A55) Unadjusted Stock Prices
XSES/N9LU_UADJ,Perennial China Retail Trust (N9LU) Unadjusted Stock Prices
XSES/I78_UADJ,China Precision Technology Ltd (I78) Unadjusted Stock Prices
XSES/K3SD_UADJ,Baidu Inc (K3SD) Unadjusted Stock Prices
XSES/N6M_UADJ,BlackRock (Singapore) Limited (N6M) Unadjusted Stock Prices
XSES/N6L_UADJ,BlackRock (Singapore) Limited (N6L) Unadjusted Stock Prices
XSES/AYN_UADJ,Global Testing Corporation (AYN) Unadjusted Stock Prices
XSES/O5QW_UADJ,mDR Limited (O5QW) Unadjusted Stock Prices
XSES/CIN_UADJ,Courage Investment Group Limited (CIN) Unadjusted Stock Prices
XSES/BQN_UADJ,BH Global Corporation Limited (BQN) Unadjusted Stock Prices
XSES/E92_UADJ,C & O Pharmaceutical Technology Hol (E92) Unadjusted Stock Prices
XSES/E94_UADJ,Lizhong Wheel Group Limited (E94) Unadjusted Stock Prices
XSES/A62_UADJ,Advance Modules (A62) Unadjusted Stock Prices
XSES/5TG_UADJ,800 Super Holdings Limited (5TG) Unadjusted Stock Prices
