XTSE/IAG_PR_C_UADJ,Industrial Alliance Insurance and Financial Services Inc. (IAG.PR.C) Unadjusted Stock Prices
XTSE/KEY_DB_A_UADJ,Keyera Corp (KEY.DB.A) Unadjusted Stock Prices
XTSE/SCP_WT_UADJ,Sprott Resources Corp (SCP.WT) Unadjusted Stock Prices
XTSE/CS_DB_UADJ,Capstone Mining Corporation (CS.DB) Unadjusted Stock Prices
XTSE/PWF_PR_M_UADJ,Power Financial Corporation (PWF.PR.M) Unadjusted Stock Prices
XTSE/COX_UN_UADJ,Coxe Commodity Strategy Fund (COX.UN) Unadjusted Stock Prices
XTSE/GH_UN_UADJ,Gamehost Income Fund. (GH.UN) Unadjusted Stock Prices
XTSE/WEQ_UN_UADJ,Westernone Equity Income Fund (WEQ.UN) Unadjusted Stock Prices
XTSE/VIP_WT_2_UADJ,Aston Hill VIP Income Fund (VIP.WT) Unadjusted Stock Prices
XTSE/OGF_WT_2_UADJ,Aston Hill Oil & Gas Income Fund (OGF.WT) Unadjusted Stock Prices
XTSE/AOG_WT_1_UADJ,Aston Hill Advantage Oil & Gas Income Fund (AOG.WT) Unadjusted Stock Prices
XTSE/AV_WT_1_UADJ,Aston Hill Advantage VIP Income Fund (AV.WT) Unadjusted Stock Prices
XTSE/MFL_WT_UADJ,Minefinders Corp. Ltd. (MFL.WT) Unadjusted Stock Prices
XTSE/RY_PR_N_1_UADJ,Royal Bank Of Canada (RY.PR.N) Unadjusted Stock Prices
XTSE/BMO_PR_N_UADJ,Bank of Montreal (BMO.PR.N) Unadjusted Stock Prices
XTSE/WEF_RT_UADJ,Western Forest Products Inc. (WEF.RT) Unadjusted Stock Prices
XTSE/SPB_DB_C_UADJ,Superior Plus Corp (SPB.DB.C) Unadjusted Stock Prices
XTSE/BIG_PR_B_UADJ,Big 8 Spilt Inc. (BIG.PR.B) Unadjusted Stock Prices
XTSE/BNS_PR_S_UADJ,Bank Of Nova Scotia (BNS.PR.S) Unadjusted Stock Prices
XTSE/DAY_DB_C_UADJ,Sinopec Daylight Energy Ltd. (DAY.DB.C) Unadjusted Stock Prices
XTSE/TWF_DB_UADJ,Timberwest Forest Corp. (TWF.DB) Unadjusted Stock Prices
XTSE/NBD_WT_UADJ,Norbord Inc. (NBD.WT) Unadjusted Stock Prices
XTSE/TWF_RT_UADJ,Timberwest Forest Corp. (TWF.RT) Unadjusted Stock Prices
XTSE/OGN_UN_UADJ,OLeary Global Infrastructure Fund (OGN.UN) Unadjusted Stock Prices
XTSE/BWR_WT_UADJ,Breakwater Resources Ltd. (BWR.WT) Unadjusted Stock Prices
XTSE/SMU_UN_UADJ,Summit Industrial Income REIT (SMU.UN) Unadjusted Stock Prices
XTSE/OGN_WT_UADJ,OLeary Global Infrastructure Fund (OGN.WT) Unadjusted Stock Prices
XTSE/CIX_UADJ,CI Financial Corp (CIX) Unadjusted Stock Prices
XTSE/PLS_WT_UADJ,Polaris Materials Corp (PLS.WT) Unadjusted Stock Prices
XTSE/PAE_UADJ,Peace Arch Entertainment Group Inc. (PAE) Unadjusted Stock Prices
XTSE/SPB_UADJ,Superior Plus Corp (SPB) Unadjusted Stock Prices
XTSE/NAL_UADJ,Newalta Corp (NAL) Unadjusted Stock Prices
XTSE/HAX_1_UADJ,AlphaPro Management Inc (HAX) Unadjusted Stock Prices
XTSE/EIS_UADJ,Eveready Inc. (EIS) Unadjusted Stock Prices
XTSE/CEZ_UADJ,Calmena Energy Services Inc (CEZ) Unadjusted Stock Prices
XTSE/DDV_UADJ,Duvernay Oil Corp. (DDV) Unadjusted Stock Prices
XTSE/RY_PR_P_1_UADJ,Royal Bank Of Canada (RY.PR.P) Unadjusted Stock Prices
XTSE/TD_PR_E_UADJ,Toronto Dominion Bank (TD.PR.E) Unadjusted Stock Prices
XTSE/PRQ_DB_UADJ,Progress Energy Resources Corp (PRQ.DB) Unadjusted Stock Prices
XTSE/NA_PR_O_UADJ,National Bank Of Canada (NA.PR.O) Unadjusted Stock Prices
XTSE/PRQ_DB_A_UADJ,Progress Energy Resources Corp (PRQ.DB.A) Unadjusted Stock Prices
XTSE/RY_PR_R_1_UADJ,Royal Bank Of Canada (RY.PR.R) Unadjusted Stock Prices
XTSE/PGD_RT_4_UADJ,Peregrine Diamonds Ltd. (PGD.RT) Unadjusted Stock Prices
XTSE/BNS_PR_X_UADJ,Bank Of Nova Scotia (BNS.PR.X) Unadjusted Stock Prices
XTSE/MGI_RT_UADJ,Migenix Inc. (MGI.RT) Unadjusted Stock Prices
XTSE/CXI_1_UADJ,Comnetix Inc (CXI) Unadjusted Stock Prices
XTSE/BNS_PR_T_UADJ,Bank Of Nova Scotia (BNS.PR.T) Unadjusted Stock Prices
XTSE/TD_PR_G_UADJ,Toronto Dominion Bank (TD.PR.G) Unadjusted Stock Prices
XTSE/TO_A_UADJ,Aston Hill Capital Growth Fund (TO.A) Unadjusted Stock Prices
